movie_name,positive,negative,neutral
milk,0.16755,0.03745,0.795
millennium_actress_2001,0.141526316,0.076842105,0.781631579
million_dollar_baby,0.2565,0.06795,0.67555
millions,0.3187,0.0219,0.6594
minari,0.2121,0.0458,0.7421
minding_the_gap,0.16615,0.0509,0.7829
minority_report,0.1922,0.11985,0.688
mio_fratello_e_figlio_unico,0.14455,0.0746,0.78095
miracle,0.1849,0.0279,0.78725
miss_bala_2011,0.1195,0.0998,0.7806
miss_hokusai,0.11615,0.0484,0.83535
miss_juneteenth,0.2077,0.05765,0.73475
miss_pettigrew_lives_for_a_day,0.1556,0.06485,0.7796
mission_impossible_2,0.1277,0.07225,0.8
mission_impossible_fallout,0.23175,0.03455,0.73375
mission_impossible_ghost_protocol,0.1173,0.03215,0.85055
mission_impossible_rogue_nation,0.2173,0.0417,0.741
mississippi_grind,0.1542,0.0443,0.8015
mistaken_for_strangers,0.2272,0.07245,0.70025
moana_2016,0.15085,0.0429,0.80615
mondays_in_the_sun,0.1622,0.03765,0.80015
moneyball,0.1936,0.0587,0.7476
mongol,0.1392,0.08085,0.77985
monos,0.1548,0.12545,0.71965
monsieur_ibrahim,0.1895,0.0258,0.7847
monsieur_lazhar_2011,0.1789,0.0818,0.7393
monsoon_wedding,0.2454,0.06305,0.6914
monster,0.1713,0.1154,0.7134
monster_house,0.16165,0.0617,0.7765
monsters_ball,0.1168,0.09685,0.78635
monsters_inc,0.2735,0.0289,0.6976
montparnasse_bienvenue,0.1430625,0.0565625,0.8003125
moolaade,0.1945,0.0593,0.74615
moon,0.19635,0.0512,0.7525
moonlight_2016,0.1428,0.05895,0.79825
moonrise_kingdom,0.1792,0.0396,0.7812
more_than_honey,0.1446,0.0711,0.7842
morvern_callar,0.0947,0.07305,0.83225
moscow_belgium,0.14565,0.06195,0.7923
mostly_martha,0.23695,0.02175,0.7413
mother_and_child,0.14015,0.0516,0.8083
mother_of_george_2013,0.1403,0.0481,0.8116
moulin_rouge_2001,0.2072,0.0652,0.7276
mountain_patrol_2006,0.1654,0.09895,0.73565
moustache,0.10675,0.09595,0.79735
mr_holmes,0.1564,0.05365,0.78995
mr_turner,0.1595,0.055,0.78555
much_ado_about_nothing_2012,0.19145,0.0735,0.7351
mucho_mucho_amor,0.275,0.0315,0.693555556
mud_2013,0.21315,0.03935,0.74755
mudbound,0.1786,0.0743,0.7471
mulholland_dr,0.16645,0.0925,0.74105
munich,0.12085,0.08585,0.7933
murderball,0.2576,0.09245,0.6499
murderous_maids,0.1498,0.1485,0.7017
muscle_shoals_2013,0.21905,0.0306,0.75035
museum_hours,0.1419,0.0539,0.8042
must_read_after_my_death,0.06515,0.1059,0.8289
mustang_2015,0.1874,0.09735,0.71525
mutual_appreciation,0.17665,0.06725,0.75605
my-dog-tulip,0.20955,0.06065,0.7297
my_architect,0.15005,0.06045,0.7895
my_big_fat_greek_wedding,0.2289,0.04275,0.72845
my_brother_the_devil_2012,0.150611111,0.094444444,0.755
my_dog_skip,0.16145,0.0612,0.77735
my_journey_through_french_cinema,0.138333333,0.027388889,0.834222222
my_kid_could_paint_that,0.1722,0.0657,0.76225
my_life_as_a_zucchini,0.2103,0.05345,0.7363
my_summer_of_love,0.22645,0.0474,0.72605
my_week_with_marilyn,0.15545,0.0841,0.76055
mysteries_of_lisbon,0.12115,0.0527,0.8262
mysterious_skin,0.16005,0.11445,0.7255
mystic_river,0.20715,0.0946,0.69835
mystify_michael_hutchence,0.162333333,0.121416667,0.71625
namesake,0.1883,0.0429,0.76885
nanking,0.105833333,0.090777778,0.803388889
narc,0.15825,0.0732,0.7685
narco_cultura_2013,0.09405,0.14575,0.76025
nas_time_is_illmatic_2014,0.12085,0.01795,0.86125
national_gallery,0.1385,0.01695,0.84455
nebraska,0.14745,0.07535,0.77715
neil_young_journeys,0.1271,0.03235,0.84055
neruda_2016,0.1572,0.04835,0.79445
never_rarely_sometimes_always,0.135,0.03945,0.82555
new_york_doll,0.182388889,0.036222222,0.781388889
news_of_the_world,0.16385,0.04985,0.7862
nicholas_nickleby_2002,0.18325,0.0253,0.7914
nick_and_norahs_infinite_playlist,0.20725,0.0361,0.7566
nico_and_dani,0.20465,0.061,0.73435
night_catches_us,0.1077,0.06565,0.82665
night_comes_on,0.174466667,0.0572,0.768333333
night_moves_2013,0.17155,0.076,0.75235
night_of_the_kings,0.177368421,0.069157895,0.753421053
nightcrawler,0.10845,0.10465,0.78705
nine_queens,0.29375,0.0429,0.66335
no_2012,0.13655,0.0777,0.78575
no_country_for_old_men,0.1299,0.09495,0.77515
no_end_in_sight,0.06905,0.22915,0.70175
no_mans_land,0.1313,0.12575,0.74295
no_one_knows_about_persian_cats,0.12485,0.1045,0.7707
nobody_knows,0.1604,0.04715,0.79245
noi-the-albino,0.134333333,0.072111111,0.7935
norte_the_end_of_history,0.13335,0.05385,0.81275
north_face,0.1062,0.1066,0.78715
nostalgia_for_the_light,0.153105263,0.038105263,0.808736842
not_one_less,0.157357143,0,0.842642857
not_quite_hollywood,0.1523,0.036,0.8117
notes_on_a_scandal,0.15915,0.141,0.6998
notes_on_blindness,0.170105263,0.077894737,0.752
nothing_but_the_truth_2008,0.1476,0.0544,0.798
nowhere-in-africa,0.2341,0.0111,0.7548
nowhere_boy,0.1241,0.0631,0.81275
nurse_betty,0.1545,0.1224,0.7231
nuts_2016,0.16525,0.0381,0.79665
o_brother_where_art_thou,0.2921,0.0586,0.6493
o_som_ao_redor_2012,0.1628,0.0459,0.79135
obit,0.12885,0.05005,0.82115
obvious_child,0.21465,0.0504,0.73495
oceans_eleven,0.21035,0.0571,0.73255
of_gods_and_men,0.13615,0.0745,0.7894
of_time_and_the_city,0.15985,0.06435,0.77585
offside,0.19185,0.0565,0.7516
oh_lucy_2018,0.1453,0.09085,0.7638
ohorten,0.1998,0.0485,0.7517
oj_made_in_america,0.148,0.04095,0.81105
okja,0.15175,0.1091,0.73915
old_joy,0.23955,0.01915,0.74135
oldboy,0.16515,0.22895,0.60585
omar,0.1343,0.10325,0.76265
on_her_shoulders,0.13825,0.115,0.7468
on_the_record,0.1202,0.1101,0.76975
once,0.1889,0.02335,0.78775
once_upon_a_time_in_anatolia,0.1194,0.05425,0.8263
once_upon_a_time_in_hollywood,0.13415,0.03865,0.8273
one_child_nation,0.12205,0.15285,0.72505
one_cut_of_the_dead,0.2408,0.131333333,0.627866667
one_hour_photo,0.14965,0.10865,0.7417
one_night_in_miami,0.158,0.00965,0.83235
ongbak,0.0909,0.09195,0.81715
only_lovers_left_alive,0.22055,0.0506,0.7288
onward,0.1951,0.0525,0.7524
open_hearts,0.1429,0.0464,0.8107
open_range,0.1588,0.0449,0.79625
original_kings_of_comedy,0.14425,0.05435,0.8014
osama,0.12965,0.1274,0.74295
oslo_august_31st,0.14935,0.0816,0.76905
other_guys,0.14675,0.06575,0.78745
our_brand_is_crisis,0.105,0.13485,0.76
our_children_2012,0.13605,0.1292,0.7347
our_lady_of_the_assassins,0.1457,0.12105,0.73325
our_little_sister,0.14515,0.05725,0.79765
our_nixon,0.11635,0.067,0.81665
our_song,0.1486,0.03185,0.8196
outfoxed_rupert_murdochs_war_on_journalism,0.0982,0.09095,0.81085
over_the_hedge,0.27405,0.04475,0.68135
overnight,0.115,0.0734,0.81165
owning_mahowny,0.15835,0.0707,0.77085
paddington_2,0.21935,0.0348,0.7459
paddington_2014,0.31005,0.03475,0.65525
pain_and_glory,0.18925,0.0624,0.7483
palm_springs_2020,0.21545,0.05585,0.7288
panic_room,0.18065,0.09465,0.7247
pans_labyrinth,0.14715,0.0805,0.77245
paprika,0.1577,0.07845,0.76385
paradise_now,0.1459,0.09585,0.7581
paranormal_activity,0.08745,0.1317,0.78085
paranorman,0.2364,0.0772,0.68635
parasite_2019,0.20505,0.08055,0.71445
pariah_2011,0.1531,0.0671,0.77975
paris_je_taime,0.20415,0.0387,0.7571
particle_fever,0.15045,0.0236,0.8259
paterson,0.2,0.02555,0.77445
pauline_and_paulette,0.20505,0.0236,0.7714
persepolis,0.19395,0.05,0.756
petes_dragon_2016,0.1631,0.04425,0.7927
phantom_thread,0.20005,0.06855,0.73135
philomena,0.1894,0.1026,0.70805
phoenix_2015,0.12595,0.06715,0.80685
pianist,0.15955,0.11695,0.7235
piano_teacher,0.13995,0.1568,0.70325
pick_of_the_litter,0.17455,0.0476,0.7778
pieces_of_april,0.29185,0.02145,0.6866
pina_3d,0.1569,0.01255,0.83055
pirates_of_the_caribbean_the_curse_of_the_black_pearl,0.2225,0.0335,0.74395
pitch_black,0.12845,0.0835,0.78805
plagues_and_pleasures_on_the_salton_sea,0.141411765,0.091117647,0.767411765
poetry_2010,0.1193,0.08895,0.79175
point_blank,0.07275,0.0525,0.87465
police_adjective,0.1194,0.0737,0.8069
polisse_2011,0.14625,0.0993,0.75445
pollock,0.15375,0.06925,0.7769
pontypool,0.1541,0.1252,0.7207
ponyo,0.17285,0.0474,0.77975
poohs_heffalump_movie,0.2734,0.044,0.6826
portrait_of_a_lady_on_fire,0.2726,0.03445,0.693
possessor_uncut,0.0992,0.11075,0.7901
potiche,0.19285,0.06675,0.7404
prairie_home_companion,0.2592,0.03585,0.70495
precious,0.24675,0.08985,0.6634
prestige,0.15875,0.07445,0.7667
priceless,0.14725,0.063,0.78965
pride_2014,0.22625,0.04775,0.72605
princess_and_the_warrior,0.12735,0.0821,0.7906
princess_cyd,0.163866667,0.040133333,0.796066667
prisoners_2013,0.16395,0.1108,0.7253
private_life_2018,0.15285,0.0702,0.77695
project_nim,0.1109,0.1263,0.76285
promises,0.184611111,0.089833333,0.725444444
promising_young_woman,0.2578,0.07885,0.6633
proposition,0.12455,0.11565,0.75975
punchdrunk_love,0.22145,0.0748,0.70365
queen_of_earth,0.14905,0.09505,0.75605
queen_of_katwe_2016,0.1591,0.0264,0.81455
quest_2017,0.1452,0.04435,0.81045
quills,0.1353,0.02765,0.837
quinceanera,0.2363,0.03755,0.72625
rabbit_hole,0.17985,0.14065,0.6796
rabbitproof_fence,0.15945,0.0309,0.8096
rachel_getting_married,0.1996,0.0766,0.72365
raising_victor_vargas,0.18665,0.0174,0.79595
ralph_breaks_the_internet,0.17875,0.04545,0.7758
rams,0.1764,0.08715,0.7364
rango,0.1613,0.03465,0.80415
rare_exports,0.2109,0.0682,0.72085
ratatouille,0.2403,0.03785,0.72185
raw_2017,0.1363,0.0771,0.7866
ray,0.17125,0.0298,0.79895
ray_and_liz,0.1489,0.0587,0.79235
rbg,0.2078,0.05415,0.73795
read_my_lips,0.25385,0.03175,0.71445
ready_or_not_2019,0.2273,0.13795,0.6348
real_women_have_curves,0.24365,0.0187,0.73765
red_army_2015,0.1635,0.0304,0.8061
red_cliff,0.1106,0.0737,0.8157
red_lights,0.07215,0.0973,0.8305
red_riding_trilogy,0.14855,0.1188,0.7327
red_road,0.17245,0.06895,0.75855
relic,0.122,0.1199,0.7581
remember_the_titans,0.14665,0.1016,0.7518
requiem_for_a_dream,0.13435,0.09925,0.76635
rescue_dawn,0.1989,0.0342,0.76685
respire_2014,0.16195,0.08735,0.75085
restrepo,0.07795,0.18135,0.74065
return_to_me,0.27605,0.02585,0.69815
revanche,0.1383,0.1118,0.7499
revenge_2018,0.0772,0.19555,0.72725
rewind_2020,0.180875,0.1379375,0.6810625
riding_alone_for_thousands_of_miles,0.128,0.064,0.80795
riding_giants,0.1946,0.0495,0.75585
rise_of_the_planet_of_the_apes,0.15495,0.03395,0.81105
rivers_and_tides_andy_goldsworthy_working_with_time,0.1979,0.0273,0.7748
rize,0.11035,0.07455,0.81505
road_to_guantanamo,0.0682,0.08255,0.8493
road_to_perdition,0.17705,0.10655,0.71645
robot_and_frank,0.15345,0.06595,0.7805
rock_school,0.1855,0.074,0.7405
rocket_science,0.1255,0.08835,0.78615
rocketman_2019,0.132,0.0323,0.83585
rocks,0.19255,0.045,0.7624
rocky_balboa,0.17815,0.0439,0.77795
rodents_of_unusual_size,0.189375,0.050625,0.760125
roger_dodger,0.1795,0.04945,0.77105
rogue_one_a_star_wars_story,0.08445,0.1328,0.7829
rois_et_reine,0.14435,0.0728,0.78285
rojo_2018,0.173722222,0.105777778,0.720555556
role_models,0.2247,0.03725,0.73795
roma_2018,0.1922,0.02175,0.786
roman_de_gare,0.19265,0.04035,0.76695
roman_polanski_wanted_and_desired,0.1223,0.05585,0.8218
room_2015,0.1324,0.0729,0.79475
room_237_2012,0.17885,0.07655,0.7446
rugrats_in_paris,0.21255,0.04205,0.7454
rundskop_2012,0.1119,0.07515,0.81295
rush_2013,0.1901,0.03095,0.77905
russian_ark,0.09865,0.04605,0.85545
ryuichi_sakamoto_coda,0.169052632,0.030684211,0.800368421
saddest_music_in_the_world,0.14785,0.0757,0.7765
safety_not_guaranteed,0.1833,0.0513,0.76535
saint_frances,0.1867,0.078,0.7353
saint_maud,0.13965,0.1022,0.75805
sand_storm,0.177214286,0.068428571,0.754285714
saraband,0.1458,0.1107,0.74365
satin_rouge,0.18245,0.029,0.78855
savages,0.1798,0.081,0.73905
save_the_green_planet_2004,0.203388889,0.063333333,0.733388889
saving_face,0.32075,0.06185,0.61745
saving_mr_banks_2013,0.20255,0.0356,0.76185
school_life,0.144666667,0.028055556,0.827277778
school_of_rock,0.30915,0.0259,0.6649
science_fair,0.2818,0.02455,0.6936
scott_pilgrims_vs_the_world,0.23395,0.0559,0.71
scratch_2002,0.259388889,0.023444444,0.717166667
scream_queen_my_nightmare_on_elm_street,0.2695,0.1075,0.623
sea_inside,0.15485,0.0889,0.7563
seabiscuit,0.2145,0.052,0.7336
searching_2018,0.1479,0.0314,0.8207
searching_for_sugar_man,0.15235,0.02385,0.82385
secret_ballot,0.24995,0.0596,0.69045
secret_in_their_eyes,0.1495,0.0627,0.78785
secret_lives_of_dentists,0.12355,0.06015,0.8163
secretary,0.14305,0.0657,0.79125
selma,0.16635,0.05545,0.7782
senna,0.19205,0.0456,0.7623
september_issue,0.19745,0.0187,0.7838
seraphine,0.1696,0.0173,0.8131
serenity,0.215,0.0601,0.7249
seven_psychopaths,0.14805,0.06785,0.784
sexy_beast,0.187,0.0699,0.74305
seymour_an_introduction,0.21105,0.05175,0.7372
shadow_2018,0.14125,0.05815,0.80055
shadow_magic,0.27445,0.03205,0.6935
shadow_of_the_vampire,0.1433,0.086,0.77075
shake_hands_with_the_devil_the_journey_of_romeo_dallaire,0.1154,0.1616,0.72305
shame_2011,0.15185,0.1633,0.6849
shanghai_ghetto,0.12425,0.0451,0.8306
shanghai_noon,0.161,0.04155,0.7975
shaolin_soccer,0.35965,0.05275,0.5877
shattered_glass,0.13595,0.11585,0.74815
shaun_of_the_dead,0.233,0.08715,0.67995
shaun_the_sheep_movie,0.2169,0.02975,0.75335
shazam,0.2044,0.06335,0.7323
sherpa,0.137133333,0.083866667,0.779
shes_beautiful_when_shes_angry,0.2045,0.03965,0.75575
shine_a_light,0.16185,0.0129,0.82525
shirkers,0.13475,0.0434,0.8218
shithouse,0.220416667,0.04025,0.739333333
sholem_aleichem_laughing_in_the_darkness_2011,0.214444444,0.023222222,0.762222222
shoplifters,0.18965,0.0419,0.76835
short_term_12_2013,0.1842,0.07945,0.73635
shotgun_stories,0.0887,0.082,0.8293
show_business,0.27705,0.03515,0.6878
shrek,0.22635,0.06375,0.7099
shrek_2,0.2421,0.04135,0.7165
sicario_2015,0.15195,0.14625,0.70195
sicko,0.1643,0.09905,0.73665
side_by_side_2012,0.1132,0.05325,0.83355
side_effects_2013,0.1586,0.10485,0.73645
sideways,0.26435,0.03865,0.69705
signs,0.12045,0.12295,0.7566
silence_2017,0.18475,0.09935,0.71585
silent_souls,0.1663,0.0825,0.7512
silver_linings_playbook,0.1782,0.06325,0.75855
simpsons_movie,0.1773,0.0661,0.75655
sin_city,0.15775,0.13165,0.7106
since_otar_left,0.2222,0.0312,0.74655
sing_street,0.20075,0.05635,0.74295
sing_your_song,0.1659,0.00905,0.82505
sir_no_sir,0.0948,0.12905,0.77605
sisterhood_of_the_traveling_pants,0.172,0.05695,0.7711
sketches_of_frank_gehry,0.15915,0.0606,0.78025
skyfall,0.2205,0.0429,0.7367
slaxx,0.158909091,0.059727273,0.781363636
slay_the_dragon,0.0885,0.05225,0.85925
sleepwalk_with_me,0.19475,0.0485,0.75685
slither,0.19985,0.1207,0.6794
slow_west_2015,0.1092,0.0812,0.80965
slumdog_millionaire,0.2079,0.07445,0.7177
small_time_crooks,0.25835,0.06055,0.6811
snabba_cash_2012,0.14545,0.0397,0.81485
snatch,0.15795,0.0812,0.76095
snowpiercer,0.1878,0.08985,0.7223
solitary_man,0.19345,0.0738,0.7328
somers_town,0.19015,0.0053,0.8045
somersault,0.17795,0.0745,0.74745
son_of_saul,0.1518,0.1082,0.74005
son_of_the_bride,0.22885,0.02665,0.7446
song_of_sparrows,0.18325,0.0199,0.79685
song_of_the_sea_2014,0.1894,0.04055,0.77005
songcatcher,0.3,0.0221,0.6779
sophie_scholl_die_letzten_tage,0.15775,0.14015,0.702
sorry_to_bother_you_2018,0.1763,0.11655,0.7072
soul_2020,0.17875,0.04045,0.78075
soul_power,0.1279,0.0104,0.8617
sound_city,0.17215,0.03545,0.7924
sound_of_metal,0.1214,0.03675,0.84185
source_code,0.17635,0.0232,0.8004
southside_with_you,0.2039,0.00945,0.78665
space_cowboys,0.226,0.02325,0.7507
spider_man_far_from_home,0.21155,0.0195,0.76895
spider_man_homecoming,0.20685,0.03885,0.7542
spider_man_into_the_spider_verse,0.22705,0.0141,0.75885
spiderman,0.24025,0.02985,0.72995
spiderman_2,0.2658,0.061,0.6732
spiderwick_chronicles,0.18785,0.10285,0.70935
spirited_away,0.186,0.0525,0.7614
spontaneous,0.257538462,0.065846154,0.676461538
spotlight_2015,0.16025,0.0735,0.7662
spring_summer_fall_winterand_spring,0.19195,0.0459,0.7621
springtime-in-a-small-town,0.1992,0.04335,0.7575
spy_2015,0.2067,0.03135,0.762
spy_kids,0.3164,0.0373,0.64625
squid_and_the_whale,0.1463,0.08765,0.7661
stan_and_ollie,0.25315,0.05785,0.68905
standard_operating_procedure,0.086,0.13105,0.7829
standing_in_the_shadows_of_motown,0.158,0.02705,0.81495
star_trek_11,0.1731,0.0404,0.7865
star_trek_beyond,0.18085,0.0658,0.7532
star_trek_into_darkness,0.173,0.0547,0.7724
star_wars_episode_iii_revenge_of_the_sith,0.14315,0.11885,0.738
star_wars_episode_vii_the_force_awakens,0.1618,0.09485,0.74325
star_wars_the_last_jedi,0.1549,0.0812,0.76395
starlet_2012,0.15945,0.00845,0.83205
starred_up,0.1838,0.09625,0.7199
starter_for_ten,0.27185,0.02825,0.6998
starting_out_in_the_evening,0.1519,0.02435,0.8238
startupcom,0.14035,0.03965,0.82
state_and_main,0.17545,0.06245,0.7621
station_agent,0.2373,0.0337,0.72905
step_2017,0.161,0.07185,0.76725
step_into_liquid,0.2052,0.0216,0.77325
stephanie_daley,0.0721,0.0768,0.85105
steve_jobs_2015,0.11205,0.06235,0.82565
stevie,0.13,0.1533,0.7167
still_mine,0.1854,0.0382,0.7764
stoked_the_rise_and_fall_of_gator,0.1359,0.10405,0.7601
stone_reader,0.1945,0.0522,0.75335
stories_we_tell,0.17705,0.0231,0.7999
straight_outta_compton,0.12715,0.0286,0.8442
stranger_by_the_lake,0.16085,0.07175,0.76745
strong_island,0.15745,0.1245,0.71815
stronger_2017,0.17435,0.1094,0.71635
stuart_little_2,0.2312,0.046,0.72285
submarine-2010,0.1369,0.1059,0.7571
sully,0.15785,0.07375,0.76835
summer_1993,0.2219,0.06305,0.71495
summer_hours,0.1708,0.02495,0.8042
summers_tale,0.1983,0.02525,0.7765
sunshine_on_leith,0.185,0.074571429,0.740357143
sunshine_state,0.1901,0.03365,0.7762
sunshine_superman,0.17595,0.02875,0.79535
super_8,0.23565,0.0375,0.72685
super_size_me,0.28675,0.08855,0.6249
superbad,0.1791,0.1225,0.69855
superman_returns,0.15685,0.0303,0.81285
support_the_girls,0.18515,0.03485,0.78
surfwise,0.114777778,0.038,0.847277778
sweeney_todd_the_demon_barber_of_fleet_street_2007,0.2009,0.0438,0.75525
sweet_country_2018,0.1122,0.09475,0.79295
sweet_land,0.31525,0.05205,0.6327
sweet_sixteen,0.15725,0.10075,0.74185
sweetgrass,0.12785,0.06145,0.8108
swimming_pool,0.14045,0.0852,0.7744
sylvies_love,0.20125,0.03215,0.7666
syndromes_and_a_century,0.1455,0.0275,0.827
synecdoche_new_york,0.14595,0.0743,0.7798
syriana,0.1258,0.05535,0.81885
tabloid_2010,0.09775,0.0465,0.8558
tabu_2012,0.1728,0.0692,0.75805
tadpole,0.2573,0.01585,0.72685
tae_guk_gi_the_brotherhood_of_war,0.157842105,0.162789474,0.679315789
tailor_of_panama,0.2022,0.0639,0.7339
take_shelter,0.14975,0.08605,0.7642
talk_to_her,0.27565,0.06905,0.6552
talk_to_me,0.1265,0.07305,0.80045
tangerine_2015,0.2372,0.04995,0.71285
tangled,0.1383,0.0637,0.798
tao_of_steve,0.077571429,0,0.922428571
tape,0.137,0.1061,0.75685
tarnation,0.0876,0.2043,0.7081
taxi_to_the_dark_side,0.09945,0.2345,0.66595
taxidermia,0.11945,0.1335,0.74705
tea_with_the_dames,0.17995,0.0331,0.7869
team_america_world_police,0.1975,0.1169,0.6856
teen_titans_go_to_the_movies,0.2133,0.06945,0.7173
tell_no_one_2006,0.15205,0.0839,0.7641
tell_them_who_you_are,0.22985,0.0487,0.72155
ten,0.14375,0.0519,0.8044
ten_canoes,0.19225,0.02125,0.7865
terri_2011,0.19075,0.03295,0.7764
terribly_happy,0.142368421,0.125,0.732526316
thank_you_for_smoking,0.15405,0.11205,0.73395
the-bridesmaid,0.165,0.0882,0.7468
the-endurance,0.2504,0.05135,0.69825
the-heart-of-the-game,0.2058,0.0496,0.7447
the-secret-of-kells,0.1755,0.02345,0.8011
the-social-network,0.1717,0.0602,0.7681
the-tigger-movie,0.21195,0.05465,0.73345
the_act_of_killing,0.1225,0.18655,0.69095
the_age_of_shadows,0.106166667,0.069722222,0.824222222
the_angels_share,0.2101,0.0251,0.7648
the_arbor_2010,0.15655,0.1001,0.74325
the_artist,0.28345,0.03665,0.67985
the_assistant_2020,0.0997,0.10545,0.7948
the_b_side_elsa_dorfmans_portrait_photography,0.1975,0.01025,0.7923
the_babadook,0.10855,0.19525,0.69625
the_ballad_of_buster_scruggs,0.15275,0.0735,0.7736
the_bands_visit,0.19025,0.0416,0.7681
the_beatles_eight_days_a_week_the_touring_years,0.22255,0.0468,0.7306
the_beauty_academy_of_kabul_2006,0.1801,0.0392,0.78075
the_believer,0.123,0.0709,0.8061
the_big_kahuna,0.14945,0.04235,0.8082
the_big_picture_2012,0.180277778,0.050055556,0.769611111
the_big_short,0.1679,0.0649,0.7675
the_big_sick,0.2393,0.072,0.6887
the_black_panthers_vanguard_of_the_revolution_2015,0.1297,0.04215,0.82805
the_black_power_mix_tape_1967_1975,0.1368,0.07745,0.7857
the_breadwinner,0.2041,0.097,0.6989
the_cabin_in_the_woods,0.1416,0.0815,0.777
the_cakemaker,0.2613,0.0577,0.681
the_case_against_8,0.20425,0.05185,0.744
the_cave_2019,0.16145,0.136,0.70245
the_central_park_five_2012,0.1002,0.164,0.7357
the_chambermaid,0.12905,0.0526,0.8184
the_circle_2001,0.18135,0.06905,0.74955
the_class,0.1282,0.0397,0.83205
the_conjuring,0.0961,0.19435,0.7094
the_counterfeiters_2007,0.1223,0.06875,0.8089
the_crash_reel_2013,0.1243,0.103,0.7726
the_cuckoo_2003,0.2559,0.0296,0.71455
the_dance_of_reality,0.14385,0.0409,0.8152
the_dark_horse_2016,0.1471,0.0848,0.76805
the_dark_knight,0.15255,0.05855,0.78895
the_dark_knight_rises,0.14455,0.0762,0.77935
the_death_of_mr_lazarescu,0.10595,0.1197,0.77435
the_death_of_stalin,0.14865,0.1434,0.70785
the_descendants_2011,0.1339,0.05135,0.8146
the_devil_wears_prada,0.2322,0.0975,0.67025
the_diary_of_a_teenage_girl,0.14815,0.05625,0.7957
the_disaster_artist,0.19395,0.1495,0.65675
the_dissident,0.1126,0.1257,0.76165
the_diving_bell_and_the_butterfly_2007,0.2003,0.05805,0.7417
the_dog_2014,0.12145,0.07245,0.80605
the_drop,0.11675,0.08655,0.7966
the_duke_of_burgundy,0.17365,0.07205,0.75425
the_eagle_huntress,0.2167,0.0412,0.7421
the_edge_of_heaven,0.138,0.0636,0.7983
the_edge_of_seventeen,0.2108,0.0576,0.7316
the_end_of_the_tour_2015,0.2007,0.0612,0.73805
the_endless,0.16245,0.05755,0.78015
the_farewell_2019,0.1946,0.0581,0.74715
the_favourite_2018,0.1806,0.10645,0.71295
the_fight_2020,0.20955,0.08605,0.70435
the_fighter_2011,0.15795,0.03515,0.80695
the_fits_2016,0.1444,0.06145,0.7942
the_florida_project,0.1842,0.0385,0.77715
the_fog_of_war_eleven_lessons_from_the_life_of_robert_s_mcnamara,0.11805,0.1046,0.77735
the_forbidden_room_2015,0.135,0.09255,0.7725
the_forty_year_old_version,0.1944,0.0234,0.78215
the_four_times,0.19735,0.03155,0.77105
the_gatekeepers_2012,0.13495,0.08235,0.7826
the_gift_2015,0.17425,0.06605,0.7596
the_girl_from_paris,0.212578947,0.009894737,0.777526316
the_girl_with_the_dragon_tattoo,0.121,0.06375,0.81515
the_girl_with_the_dragon_tattoo_2009,0.115,0.08225,0.8028
the_gleaners_and_i,0.177133333,0.021333333,0.801466667
the_go_gos,0.1601,0.02435,0.81555
the_good_the_bad_the_weird,0.1209,0.06565,0.81355
the_grand_budapest_hotel,0.22985,0.04565,0.7244
the_great_beauty,0.2141,0.059,0.72695
the_ground_truth,0.15795,0.11385,0.72825
the_guard_2011,0.24725,0.0951,0.6577
the_guest_2014,0.2117,0.13505,0.65325
the_guilty_2018,0.12735,0.1073,0.7654
the_half_of_it,0.2932,0.0194,0.6874
the_handmaiden,0.2454,0.0875,0.66705
the_happiest_day_in_the_life_of_olli_maki_2017,0.22795,0.0395,0.73255
the_hate_u_give,0.151,0.10845,0.74065
the_hedgehog,0.20865,0.05615,0.7353
the_heiresses,0.1218,0.04945,0.8288
the_history_of_future_folk_2012,0.261,0.0712,0.6679
the_host_2007,0.15545,0.11405,0.73055
the_house_i_live_in,0.09135,0.15535,0.75335
the_house_of_the_devil_2009,0.08655,0.1351,0.7784
the_hunger_games,0.14665,0.1054,0.74785
the_hunger_games_catching_fire,0.2067,0.10505,0.6881
the_hunt_2013,0.1482,0.09815,0.75355
the_hunting_ground_2015,0.10185,0.2109,0.68715
the_hurt_locker,0.1788,0.1222,0.69895
the_ides_of_march,0.1725,0.0479,0.7796
the_illusionist-2009,0.1916,0.03945,0.769
the_imitation_game,0.17545,0.04765,0.7769
the_impossible_2012,0.15025,0.0843,0.76545
the_imposter_2012,0.11495,0.0699,0.8152
the_incredible_hulk,0.1593,0.05675,0.7839
the_innocents_2016,0.1343,0.0601,0.8055
the_internets_own_boy_the_story_of_aaron_swartz,0.1378,0.16865,0.6935
the_interrupters_2011,0.1335,0.1602,0.70625
the_invisible_man_2020,0.1889,0.1052,0.70585
the_invisible_war,0.08875,0.18855,0.7226
the_irishman,0.0898,0.07645,0.83375
the_island_president,0.17285,0.0413,0.78585
the_jungle_book_2016,0.1815,0.041,0.7775
the_kid_who_would_be_king,0.20005,0.0616,0.7384
the_kid_with_a_bike,0.18625,0.0669,0.74685
the_kill_team,0.07705,0.21035,0.7126
the_kingmaker,0.0728,0.1395,0.78775
the_kings_speech,0.21945,0.03275,0.7478
the_lady_in_the_van,0.15465,0.06285,0.7824
the_last_black_man_in_san_francisco,0.1451,0.13675,0.71815
the_last_king_of_scotland,0.1285,0.07285,0.7986
the_last_laugh_2017,0.146,0.072307692,0.781846154
