,Movies,aud_asp_neutral,aud_asp_negative,aud_asp_positive
741,my_kid_could_paint_that,0.22616208593050638,0.5277327001094818,0.24610522265235582
742,eastern_promises,0.06256288019940257,0.3755133021622896,0.5619238294661045
743,this_is_england,0.014034054901761314,0.11962933450316389,0.8663366188605627
744,savages,0.10924298523847632,0.33782990742474794,0.5529270793000857
745,rescue_dawn,0.05134115075796015,0.3097295159887936,0.638929333537817
746,lake_of_fire,0.2445364390899028,0.4043397005381329,0.3511238707495587
747,superbad,0.03501658830791712,0.4190795846283436,0.5459038659930229
748,waitress,0.06986113761862119,0.7335652907689413,0.19657355298598603
749,simpsons_movie,0.0670971523763405,0.30069481602145565,0.6322080492973328
750,u2_3d,0.07158934872131795,0.20305330519165313,0.7253573494298118
751,10009066-la_graine_et_le_mulet,0.04515472613275051,0.17165412288159132,0.7831911544005076
752,sweeney_todd_the_demon_barber_of_fleet_street_2007,0.04780316036194563,0.37642114982008934,0.5757756769657135
753,before_the_devil_knows_youre_dead,0.17489336896687746,0.5504273809492588,0.27467925753444433
754,italian,0.08695529562828597,0.20505025258171372,0.7079944312572479
755,wind_that_shakes_the_barley,0.12297692662104964,0.4769582856446505,0.40006480515003207
756,unreasonable_man,0.12880030853880775,0.21033982860131395,0.6608598464065127
757,ohorten,0.0716334812043767,0.12799252227081784,0.8003739927496228
758,the_orphanage,0.05430655500718525,0.15612525652561868,0.7895681772913251
759,god_grew_tired_of_us,0.04335433087544516,0.27105958816698855,0.685586091544893
760,lookout,0.1734130110902091,0.3211514875292778,0.5054354816675186
761,the_edge_of_heaven,0.22672166840897667,0.3214771712405814,0.4518011634548505
762,youngheart,0.01765696209622547,0.049275228375336155,0.9330678284168243
763,2_days_in_paris,0.06458958424627781,0.5019169449806213,0.43349344975181986
764,control,0.10940633403758208,0.15207801712676883,0.7385156651337942
765,1159135-hoax,0.0653013537133423,0.2900173074255387,0.6446813456714153
766,must_read_after_my_death,0.18378101487178355,0.48578881472349167,0.33043017936870456
767,shotgun_stories,0.20993388444185257,0.45714071393013,0.33292539914449054
768,time_crimes,0.10822199036677678,0.4689706067244212,0.4228074091176192
769,grindhouse,0.16940120281651616,0.168767758179456,0.661831047385931
770,joe_strummer_the_future_is_unwritten,0.05361575051210821,0.13785640578134917,0.8085278533399105
771,red_road,0.18684404236929758,0.4679089422736849,0.3452469940696444
772,atonement,0.015751811908558008,0.3507104564147691,0.6335377233723799
773,bridge_to_terabithia,0.13424805272370577,0.4056456747154395,0.4601062974996037
774,show_business,0.08110610241003867,0.16481578516374742,0.7540781072207859
775,starting_out_in_the_evening,0.06677781042526476,0.29069872840773314,0.6425234803464264
776,breach,0.12668235650441298,0.3627278187001745,0.5105898094673952
777,syndromes_and_a_century,0.11089686807827093,0.26838374929502606,0.6207194090820849
778,into_the_wild,0.11957785580307245,0.4096548445522785,0.4707673452794552
779,into_great_silence,0.1353923264476988,0.5013526214493645,0.363255041754908
780,boy_a,0.0707592616922089,0.19024094779576575,0.7389997839927673
781,paris_je_taime,0.07271184073761106,0.26224561873823404,0.6650425605475903
782,10008234-alexandra,0.10379482759162784,0.1727002481929958,0.723504900932312
783,live_free_or_die_hard,0.091612040810287,0.33595817647874354,0.5724297642707825
784,roman_de_gare,0.054528944362472326,0.19536833366793063,0.7501027550962236
785,charlie_wilsons_war,0.13686940213665366,0.4128317451104522,0.45029888302087784
786,the_real_dirt_on_farmer_john_2007,0.07376591656066012,0.10787254385650158,0.8183615654706955
787,time_and_winds,0.14500458259135485,0.30410690829157827,0.5508885234594345
788,i_dont_want_to_sleep_alone,0.10197931481525302,0.5202144607901573,0.37780624348670244
789,american_gangster,0.0688813228625804,0.5254246950304756,0.40569393957654637
790,10008699-terrors_advocate,0.4152937144041061,0.3201026625931263,0.26460362151265143
791,rocket_science,0.09649295278359205,0.6384970508515835,0.26500998297706246
792,talk_to_me,0.1206044682621723,0.11696585494792089,0.7624296806752682
793,gypsy_caravan_when_the_road_bends,0.05801693759858608,0.05787613689899444,0.8841069161891937
794,the_witnesses_2007,0.13141293152390668,0.3217049525119364,0.5468821537991365
795,xxy,0.10724650835618377,0.359865244374507,0.5328882299363613
796,harry_potter_and_the_order_of_the_phoenix,0.07801715880632401,0.20808953940868377,0.7138933181762696
797,wardance,0.07918591442285106,0.3008169239619747,0.6199971488676965
798,mighty_heart,0.08223707620054484,0.45154953449964524,0.4662133514881134
799,mio_fratello_e_figlio_unico,0.029399520554579794,0.07453300086781382,0.896067488193512
800,manufactured_landscapes,0.08958179124497942,0.4514806519395539,0.4589375454400267
801,the_dark_knight,0.03163276537088677,0.2649131762196443,0.703454064471381
802,the_wrestler,0.07385618725998534,0.08746060607437459,0.8386832078297933
803,man_on_wire,0.14145964448107406,0.3152460791170597,0.543294251896441
804,let_the_right_one_in,0.11765605943011385,0.19485097960568962,0.6874929325921195
805,wall_e,0.09792073450184294,0.18206061176689609,0.7200186470789569
806,iron_man,0.1606946143292589,0.262019008572679,0.5772863775491714
807,frostnixon,0.1732352434967955,0.300291933119297,0.5264728218317032
808,milk,0.13035474251955748,0.2458457425236702,0.6237995028495789
809,slumdog_millionaire,0.11436976875743962,0.15385798464662262,0.7317722312041691
810,1216014-still_walking,0.08521503567074735,0.09092402442668875,0.8238609333833059
811,waltz_with_bashir,0.24937074035406112,0.27895615100860593,0.4716730937361717
812,the_class,0.30766843259334564,0.2507469529906909,0.44158462683359784
813,1195103-happy_go_lucky,0.08913671036134474,0.4973228852613829,0.4135404247790575
814,35_shots_of_rum,0.1120907851062449,0.2421939777476447,0.6457152451787677
815,burma-vj,0.2041494935983792,0.3555520292138681,0.44029846717603505
816,chop_shop,0.01717830557997028,0.18576030091693005,0.7970614234606425
817,bigger_stronger_faster_asterisk,0.14028932873043232,0.21474789967760444,0.6449627690017223
818,trouble_the_water,0.08368773977937442,0.40430219790765215,0.512010073023183
819,les-plages-dagnes,0.07797560867038555,0.052464479056652635,0.8695598915219307
820,the_pool,0.10311754019598343,0.4190531077495377,0.47782934829592705
821,10009355-sugar,0.3209766714523236,0.25299355139334995,0.4260297703246276
822,not_quite_hollywood,0.18238842862358848,0.24858022747295244,0.569031359893935
823,gomorrah,0.2254023179411888,0.4395066536962986,0.33509102556854486
824,bolt,0.03963176867303749,0.1314974915003404,0.8288707633813223
825,hellboy_2_the_golden_army,0.11510146595537663,0.26134610548615456,0.6235524490475655
826,caramel,0.15029413625597954,0.461985070258379,0.3877208083868027
827,1197307-ballast,0.057222687040588686,0.3283878905432565,0.6143894078476089
828,1202867-dear_zachary,0.13778290804475546,0.4890177473425865,0.37319931760430336
829,hunger_2008,0.2642022871101896,0.36889298881093663,0.36690470576286316
830,transsiberian,0.09044576585292816,0.41155804246664046,0.4979961946606636
831,10008820-visitor,0.07999449675636632,0.14683477101581438,0.7731707096099854
832,kung_fu_panda,0.15188355231657624,0.15700589617093405,0.6911105364561081
833,moscow_belgium,0.08521063222239415,0.21249344148155716,0.7022959043582281
834,frozen_river,0.13335875514894724,0.4630100093781948,0.4036312537888686
835,ive_loved_you_so_long,0.07500012300442904,0.2430667666873584,0.6819331099589666
836,1190970-ghost_town,0.026673274430712417,0.10650660837667861,0.8668201097420284
837,10009419-mommas_man,0.10347228334285319,0.59779810346663,0.2987296343781054
838,wendy_and_lucy,0.19094049744307995,0.4758063352533749,0.33325317023055895
839,tropic_thunder,0.15027615610160866,0.18762586645316331,0.66209796667099
840,rachel_getting_married,0.08400085680186749,0.2997253090143204,0.6162738591432572
841,grocers_son,0.1037045190576464,0.23737118169665336,0.6589242689311504
842,in_bruges,0.11040141087557588,0.15063145294386363,0.7389671504497528
843,the_unforeseen,0.07429360838917394,0.47309799678623676,0.45260840095579624
844,10009929-a_christmas_tale,0.08896733137468497,0.4265469542394082,0.4844857243200143
845,mongol,0.17933929046349867,0.37651106289454866,0.44414965329425676
846,shine_a_light,0.10479907458648086,0.3971555419266224,0.4980453848838806
847,forgetting_sarah_marshall,0.07887933775782585,0.5173738400141398,0.4037468135356903
848,24_city,0.27361684044202167,0.3186676527063052,0.40771548946698505
849,wolke_neun,0.1332200008134047,0.28957684555401403,0.5772031483550867
850,i_o_u_s_a,0.12328774705529214,0.25969846546649933,0.6170137703418732
851,gonzo-the-life-and-work-of-dr-hunter-s-thompson,0.15882742959365714,0.29961132872267626,0.5415612244978547
852,vicky_cristina_barcelona,0.06269756844267249,0.3652964236680418,0.5720060020685196
853,indiana_jones_and_the_kingdom_of_the_crystal_skull,0.08106426894664764,0.48921744227409364,0.4297182857990265
854,meduzot,0.13298091787146404,0.448472153628245,0.4185469187796116
855,baader_meinhof_complex,0.23411747109558848,0.1944318473753002,0.571450673457649
856,lornas_silence,0.11247522309422493,0.43804111480712893,0.4494836449623108
857,two_lovers,0.12732788233552128,0.3177168004746948,0.5549553057977131
858,flammen_and_citronen,0.05980650943820365,0.2807413988048211,0.659452086314559
859,burn_after_reading,0.1042177677154541,0.518076702952385,0.3777055162936449
860,jcvd,0.09119053836911917,0.13250646429757276,0.7763030032316843
861,doubt,0.07228303700685501,0.44394381046295167,0.48377314060926435
862,in_search_of_a_midnight_kiss,0.12133410612919501,0.3190620969980955,0.5596037837011474
863,spiderwick_chronicles,0.12194765377789736,0.22108328640460967,0.6569690704345703
864,beaufort,0.2585121300071478,0.38267984613776207,0.3588080108165741
865,cloverfield,0.10135386660695075,0.47245540767908095,0.42619073688983916
866,roman_polanski_wanted_and_desired,0.42188124677964617,0.3571235069206783,0.22099524204220092
867,black_balloon,0.07244057320834447,0.3026200447541972,0.6249393659333388
868,1189844-the_bank_job,0.06236936659358131,0.44265276410927373,0.4949778877198696
869,horton-hears-a-who2008,0.06518448442220688,0.20384235829114913,0.7309731721878052
870,disgrace,0.12281080894172192,0.44609155412763357,0.4310976430773735
871,1216067-fifty_dead_men_walking,0.09187013204791583,0.14941619557794183,0.7587136775255203
872,chicago_10,0.04719498532358557,0.19444331500886214,0.7583617050614622
873,nothing_but_the_truth_2008,0.15868181437253953,0.34989347513765096,0.4914247140288353
874,miss_pettigrew_lives_for_a_day,0.0273597925552167,0.07141946672345512,0.9012207239866257
875,kit_kittredge_an_american_girl,0.07160865202812212,0.11696306110492774,0.8114282659121922
876,role_models,0.0335693976667244,0.17307686334243044,0.7933537341887131
877,i_served_the_king_of_england,0.06623391018781279,0.23405359805162465,0.699712485074997
878,standard_operating_procedure,0.10777427697192049,0.5065725785162714,0.3856531543036302
879,baghead,0.07626323297154158,0.3843392402632162,0.5393975218757987
880,water_lilies,0.18315435722470283,0.43085614442825315,0.38598949164152146
881,flow_for_love_of_water,0.1555374033216919,0.4565585596220834,0.3879040320004736
882,10008785-appaloosa,0.047165087482426316,0.33628731610951945,0.616547554731369
883,yella,0.14725349045225553,0.5953590742179325,0.2573874347976276
884,curious_case_of_benjamin_button,0.07160525946112882,0.2778539940648313,0.6505407712289265
885,nick_and_norahs_infinite_playlist,0.09782450553029776,0.3740911975502968,0.5280843120068311
886,un_secret,0.09893058021552861,0.1499967507086694,0.7510726511478424
887,afterschool,0.0609888747955362,0.5088642947375774,0.43014685064554214
888,body_of_war,0.2135178840253502,0.4174903482198715,0.3689917763695121
889,ashes_of_time_redux_2008,0.2828352314730485,0.29739043038959306,0.4197743559877078
890,cherry_blossoms_hanami,0.10612415904844445,0.22166494060573833,0.6722109190055302
891,che_part_two,0.11642062012106182,0.19551854208111763,0.6880608201026917
892,1194209-elegy,0.09512484539300203,0.2706407196819782,0.6342344220195498
893,1174279-wanted,0.08575833842365278,0.4522384407205714,0.4620032322903474
894,three_monkeys,0.18110247403383256,0.40803315937519075,0.4108643740415573
895,1197120-oss_117_cairo_nest_of_spies,0.11350413816398941,0.3275764445425011,0.5589194223284721
896,10010237-tokyo,0.09075410492045598,0.22841334205845165,0.6808325350284576
897,headless_woman,0.23351330077275634,0.44605772476643324,0.320428958395496
898,girl_cut_in_two,0.19999833973124623,0.4238545119762421,0.37614714205265043
899,synecdoche_new_york,0.12426650300621986,0.3332666873931885,0.5424668043851852
900,the_incredible_hulk,0.07246887559692065,0.32233867794275284,0.6051924477020899
901,up,0.025764119079602615,0.15329822192766837,0.8209376590592521
902,the_hurt_locker,0.031715415817286284,0.5473924361701522,0.42089213005134035
903,star_trek_11,0.20959028492992124,0.16788650529148677,0.6225232059756914
904,anvil_the_story_of_anvil,0.2054378375566254,0.20822747113804022,0.586334690451622
905,afghan_star,0.09723937569651753,0.2931403471156955,0.6096202712506056
906,1197696-fantastic_mr_fox,0.02121085797746976,0.08385646203532815,0.8949326674143473
907,drag_me_to_hell,0.10381340567255393,0.4395420823711902,0.45664452016353607
908,district_9,0.2553789906146836,0.18333094512279935,0.5612900617671899
909,inglourious_basterds,0.07209344285666668,0.20052863515,0.7273779166666667
910,precious,0.060020931666666666,0.34077750999999995,0.5992015666666667
911,up_in_the_air_2009,0.2068335705,0.572812814,0.22035359260000004
912,in_the_loop,0.0915053282,0.26686499565000005,0.6416296655
913,an_education,0.08549133200000002,0.2667207366666667,0.6477878933333333
914,coraline,0.0201024341,0.10251319194285716,0.8773843628571428
915,1208882-cove,0.168609792,0.258147056,0.57324314
916,cell-211,0.1838254039242857,0.2016321724714286,0.6145424314285713
917,song_of_sparrows,0.039578194166666664,0.09666891633333334,0.8637528716666667
918,sweetgrass,0.0649826806,0.2289604888,0.7060567799999999
919,food_inc,0.20814835437333332,0.2105151788888889,0.5813364785555555
920,revanche,0.13622488385714285,0.17021336328571432,0.6935617585714287
921,tulpan,0.19590527299999996,0.22550091657142857,0.5785938399999999
922,zombieland,0.1632177815,0.33114079649999995,0.50564143575
923,good_hair,0.2542303938888889,0.20032054700000002,0.5454490493333334
924,daniel_ellsberg_doc,0.18647783375000002,0.2395823755,0.57393976875
925,somers_town,0.07163752497125,0.21453873375,0.71382373625
926,goodbye_solo,0.06414260645714286,0.27429344908571424,0.6615639257142858
927,summer_hours,0.08579847133333333,0.08740246950000001,0.826799065
928,crazy_heart,0.10259969888333335,0.17919001293333334,0.7182102883333333
929,10011003-crude,0.23376582465714285,0.4125554945714285,0.35367867671428577
930,1209767-mary_and_max,0.017655212666666666,0.19969508016666668,0.7826497266666667
931,ponyo,0.04717278191666668,0.144294915,0.8085323116666666
932,a_serious_man,0.0811124294,0.5753507992,0.34353674559999997
933,tokyo_sonata,0.07119536628749999,0.23858641334999997,0.690218220375
934,moon,0.0453361662875,0.42240241275000007,0.532261433625
935,damned_united,0.11623199158333332,0.14898535753333333,0.7347826466666666
936,adventureland,0.05701626114,0.132080188,0.810903566
937,10011016-messenger,0.09098844112499999,0.244742362,0.6642692024999999
938,1203291-under_the_sea_3d,0.13621358895714286,0.34354177514285716,0.5202446378571429
939,la_nana,0.17712572675,0.148252353875,0.674621915
940,every_little_step,0.17208198741428568,0.18428908908571429,0.6436289171428572
941,yoo_hoo_mrs_goldberg,0.23373568125000002,0.18518781812500004,0.581076518375
942,red_cliff,0.0,0.0,0.0
943,of_time_and_the_city,0.11236546066666668,0.264502744,0.6231318183333333
944,in_search_of_beethoven,0.1724168892,0.26245582585714283,0.5651272585714285
945,harry_potter_and_the_half_blood_prince,0.072107993375,0.312880351625,0.6150116705
946,il_divo,0.17725115100000002,0.27302553614285713,0.5497233138571429
947,everlasting_moments,0.16683037383285712,0.057175860057142855,0.7759937314285715
948,avatar,0.05397871337142857,0.20369059624285715,0.7423306657142857
949,500_days_of_summer,0.11783945028000001,0.1288898656,0.7532706639999999
950,etz_limon,0.04758236438571428,0.1467315856142857,0.805686042857143
951,1207748-katyn,0.08729269987142856,0.4256153730428571,0.4870919057142857
952,1218217-single_man,0.16783047932,0.356732516,0.47543700600000005
953,10009823-sin_nombre,0.11023005936666667,0.3837366611666666,0.5060332966666666
954,1196003-princess_and_the_frog,0.14100442042857142,0.2439684492857143,0.6150271399999999
955,1213731-worlds_greatest_dad,0.08240995497142857,0.5054704928571429,0.41211955714285714
956,the_girl_with_the_dragon_tattoo_2009,0.13257379506666667,0.32378944088888895,0.5436367455555555
957,1193230-state_of_play,0.116746928025,0.31334056395,0.56991249625
958,bad_lieutenant_port_of_call_new_orleans,0.044845991175,0.5828162375,0.3723377385
959,seraphine,0.06367044768749999,0.128920606875,0.8074089162500001
960,white_ribbon,0.24543489571428564,0.24990104428571427,0.5046640614285715
961,1196077-cloudy_with_a_chance_of_meatballs,0.0855832861288889,0.16987306722222217,0.7445436543333334
962,whip_it,0.05534976457142856,0.30621835090000005,0.6384318780000001
963,1203732-me_and_orson_welles,0.100840238,0.46986316219999996,0.4292966054
964,i_love_you_man,0.06448516865714286,0.340530393,0.5949844692857142
965,paranormal_activity,0.11254102249999999,0.5838446816666667,0.3036142683333333
966,mid_august_lunch,0.011997552264285713,0.054741386028571426,0.9332610642857143
967,1208128-tyson,0.09249129335999999,0.5643958098,0.3431129126
968,gran_torino,0.16798989925000002,0.22799581262500002,0.6040143050000001
969,1215792-amreeka,0.17766754166666668,0.27538308100000003,0.5469493783333333
970,disneynature_earth_2009,0.07866917726625,0.22109054082500001,0.70024024375
971,1213684-big_fan,0.10137181362857142,0.09964717557142856,0.7989810642857142
972,la-danse----le-ballet-de-lopera-de-paris,0.161582919,0.25228721722222225,0.5861298746666667
973,the_house_of_the_devil_2009,0.05437094308333334,0.5202138433333333,0.4254152191666667
974,bright_star,0.03680775017142857,0.3944179648571428,0.5687742668
975,treeless_mountain,0.11457703345714287,0.5293812506571428,0.3560417014285714
976,michael_jackson_this_is_it,0.0235185183125,0.068957626375,0.907523875
977,broken_embraces,0.11987020306,0.25379208354,0.626337722
978,1200661-informant,0.08469012207500001,0.423907789125,0.491402085
979,pontypool,0.07304435766666667,0.3345988348333333,0.5923567816666666
980,september_issue,0.11818501928571427,0.22061314257142856,0.6612018342857142
981,10010667-hangover,0.092349953805,0.1883434979625,0.71930652875
982,soul_power,0.08751548616666666,0.12276799255,0.7897165250000001
983,10011284-skin,0.06573071976714286,0.2621946773857143,0.6720746271428572
984,bandslam,0.08231838055,0.1796233000833333,0.7380583166666667
985,julie_and_julia,0.07214555064571428,0.22725901705714288,0.7005954157142857
986,black_dynamite,0.019697595499999998,0.34448632875,0.635816079
987,invictus,0.06001198472000001,0.334787744,0.605200266
988,1213732-no_impact_man,0.2445354312222222,0.2626964192222222,0.4927681542222223
989,10011949-collapse,0.20538922385714287,0.40355489714285714,0.3910558527142857
990,10011304-thirst,0.19432912879375,0.278341301175,0.52732956375
991,humpday,0.078110399792,0.1860767502,0.735812842
992,10010675-departures,0.1114293575,0.14864288516666666,0.73992777
993,1217389-we_live_in_public,0.2099484808333333,0.403941125,0.3861104116666667
994,a_town_called_panic,0.15813308941749998,0.26141484522499997,0.5804520831250001
995,it_might_get_loud,0.2061597602,0.286623096,0.5072171620000001
996,where_the_wild_things_are,0.1909390415,0.3862556333333333,0.4228053025
997,the_road_2009,0.09682005600000003,0.3640368333333333,0.5391431233333334
998,police_adjective,0.22795861008,0.47395151139999997,0.2980898724
999,young_victoria,0.10780254233333333,0.203347407,0.6888500533333333
1000,1212111-triangle,0.13499454166666666,0.6071555533333334,0.25784993333333334
1001,toy_story_3,0.1777182142142857,0.1537673415714286,0.6685144494285715
1002,the-social-network,0.07246465544999998,0.1601291835,0.7674061616666666
1003,how_to_train_your_dragon,0.049675437442857136,0.17832417118571428,0.772000387142857
1004,true_grit_2010,0.157226259375,0.344802330625,0.4979714103750001
1005,the_kings_speech,0.17862664250000002,0.4241537875,0.3972195775
1006,inside_job_2010,0.15514409194999998,0.30781044457499995,0.537045475
1007,waste-land,0.018320783957142855,0.1994451455714286,0.782234052
1008,last_train_home-2009,0.16569937766666668,0.3316951391666667,0.5026054891666666
1009,1213205-prophet,0.1034641845942857,0.27490768214285716,0.6216281199999999
1010,127_hours,0.13268109843750003,0.43973485527499995,0.4275840575
1011,marwencol,0.10399584661888889,0.18760764753333337,0.7083965244444443
1012,the_town,0.052859480519999995,0.124359559,0.8227809475000001
1013,restrepo,0.10995778919999999,0.20861641999999997,0.681425782
1014,madeo,0.15669977400000001,0.4922966725,0.35100356749999995
1015,10012136-winters_bone,0.07733602806666667,0.3246305525,0.5980334481666666
1016,exit_through_the_gift_shop,0.2536327056,0.24299421813,0.5033730784000001
1017,10012141-kids_are_all_right,0.07835348173750001,0.436655638,0.484990887125
1018,animal_kingdom,0.0,0.0,0.0
1019,inception,0.18405056358,0.1870318896,0.628917532
1020,gasland,0.16539021803,0.5193427369,0.315267043
1021,ajami,0.10195487350000003,0.3957315833333333,0.502313574
1022,film_unfinished,0.06214462932222223,0.5939227911111111,0.34393258244444447
1023,another_year_2010,0.10540528214444445,0.12782218596666667,0.7667725177777779
1024,the_fighter_2011,0.08318665474999999,0.247236589,0.6695767455
1025,no_one_knows_about_persian_cats,0.14027784091666665,0.371209815,0.488512314
1026,tangled,0.09002576429999999,0.26367659000000004,0.6462976257142857
1027,boxing_gym,0.10252037339000002,0.22815250709999998,0.6693270966666667
1028,best_worst_movie,0.0545977582,0.3028033651,0.6425988914285714
1029,let_me_in,0.07892303572857141,0.6177195075714286,0.30335747714285716
1030,fish_tank,0.19017326333333331,0.22585132,0.5839754333333333
1031,the_tillman_story,0.0515694148,0.1814694140166667,0.7669611633333333
1032,black_swan_2010,0.0287736834,0.32908868900000005,0.64213761
1033,10011295-samson_and_delilah,0.14154246993750003,0.25098549425,0.607472039125
1034,joan-rivers-a-piece-of-work,0.2000736731111111,0.25296522044444447,0.5469611277777777
1035,carlos_2010,0.029159516500000007,0.12130692966666666,0.8495335716666665
1036,dogtooth,0.07593850220000001,0.5950628539999999,0.3289986396
1037,vincere,0.09075904078,0.21113932803999996,0.698101616
1038,the_illusionist-2009,0.02912832285222222,0.33094150661111116,0.6399301266666667
1039,lourdes_2010,0.21475734942857144,0.13264014342857142,0.6526024914285714
1040,waiting_for_superman,0.180251038375,0.333547201125,0.4862017625
1041,rabbit_hole,0.11546217199999999,0.28777725571428575,0.5967605828571428
1042,secret_in_their_eyes,0.16682990615285714,0.1788821213714286,0.6542879599999999
1043,lebanon-2010,0.18038015614285713,0.457359982,0.36225987471428567
1044,unstoppable-2010,0.07810408265,0.36794151300000005,0.5539543962500001
1045,rare_exports,0.12108966650000001,0.337495907,0.541414438625
1046,blue_valentine,0.035714704814285715,0.3625848514285714,0.60170042
1047,the-secret-of-kells,0.07034430422,0.19662267415,0.7330330125
1048,alamar,0.07260294685714286,0.12333745557142858,0.8040595957142856
1049,cropsey,0.03455242828571429,0.3957499955714286,0.5696975907142857
1050,buried,0.16049631575285714,0.4137608102857144,0.42574290085714284
1051,untitled_eliot_spitzer_project,0.10163608195714284,0.43572496000000005,0.4626389521428571
1052,winnebago_man,0.14560028513749998,0.404387820725,0.4500118563750001
1053,my-dog-tulip,0.07094463666666666,0.3292974576,0.5997579199999999
1054,father_of_my_children,0.15634064125,0.33964586625,0.504013465
1055,0878835,0.0,0.0,0.0
1056,easy-a,0.03151155,0.30893041862500004,0.65955802475
1057,scott_pilgrims_vs_the_world,0.019319291482679544,0.19218961640726775,0.788491097651422
1058,los_ojos_de_julia,0.07862890213727951,0.4501777946949005,0.4711932972073555
1059,10012063-ghost_writer,0.17710395269095897,0.36659720465540885,0.4562988132238388
1060,get_low,0.04509582398459315,0.20981278643012047,0.74509137570858
1061,terribly_happy,0.0915814908221364,0.2969587065745145,0.6114598015944163
1062,hubble_3d,0.11986132721520132,0.218029891865121,0.66210877088209
1063,alle_anderen,0.12133439816534519,0.44145110888140543,0.4372145022664751
1064,white_material,0.18210748365769783,0.48653694490591687,0.33135558913151425
1065,the_square,0.1269418679488202,0.2509165573865175,0.6221415897210439
1066,farewell,0.15605526859872043,0.3891318536673983,0.45481287439664203
1067,looking_for_eric,0.05276377628823476,0.42063102951007236,0.5266052223742008
1068,1214097-despicable_me,0.09789479796309024,0.14277181206271053,0.7593333691358566
1069,red_riding_trilogy,0.07664144826412667,0.3531113067874685,0.5702472552657127
1070,four_lions,0.054186028173717204,0.28557970689143986,0.6602342911064625
1071,art_of_the_steal,0.16944662520108977,0.1655213343910873,0.6650320403277874
1072,harry_potter_and_the_deathly_hallows_part_1,0.1134419987599055,0.3028388451784849,0.5837191666165987
1073,kisses2008,0.018504144688550796,0.11605915890282227,0.8654367162121667
1074,north_face,0.2722035643916267,0.24217124135854343,0.4856251887977123
1075,i_am_love,0.10164923982864077,0.3896051354028962,0.5087456360289996
1076,city_island,0.03893741264473647,0.06862211123807356,0.8924404859542847
1077,cyrus,0.04373513135526861,0.5342248396149704,0.4220400269010237
1078,catfish,0.08124519733246416,0.3593578739091754,0.5593969163795313
1079,1217700-kick_ass,0.11353120364947245,0.27571316214744,0.6107556447386742
1080,other_guys,0.07624954474158584,0.18693369952961802,0.7368167440096537
1081,fair-game-2010,0.16631261207577255,0.2600156491001447,0.5736717383066813
1082,nowhere_boy,0.1941833518711584,0.20762386758412635,0.598192789724895
1083,mademoiselle_chambon,0.08710850356146693,0.19144336134195328,0.7214481309056282
1084,made_in_dagenham,0.05258566034171963,0.27463531857938506,0.6727790106087923
1085,mesrine_killer_instinct,0.1465514712035656,0.16514058038592339,0.6883079558610916
1086,disappearance_of_alice_creed,0.06753893761197105,0.2850304455787409,0.6474306103773415
1087,vision_2010,0.0687854482481877,0.18600921829541525,0.7452053500132428
1088,casino_jack_and_the_united_state_of_money,0.17856305558234453,0.23811984589944282,0.5833170927233167
1089,the_good_the_bad_the_weird,0.06376199082296807,0.13196398332365789,0.8042740300297737
1090,mesrine_public_enemy_1,0.1280446252785623,0.24508970021270216,0.6268656924366951
1091,cairo_time,0.09519822613801807,0.39550215750932693,0.5092996224761009
1092,tiny_furniture-2009,0.06848501251079142,0.4582998435944319,0.4732151352800429
1093,night_catches_us,0.05183096897477905,0.30995908627907437,0.6382099613547325
1094,disneynature_oceans,0.122073930009113,0.35331672166163725,0.5246093467705779
1095,iron_man_2,0.09725005449727178,0.5837440431118012,0.31900591813027857
1096,mother_and_child,0.2583057472947985,0.20939851040020585,0.5322957504540682
1097,greenberg,0.10171163827180862,0.32024222016334536,0.5780461311340332
1098,countdown_to_zero,0.14747013497565473,0.24194968225700514,0.6105801888874599
1099,1208173-splice,0.05858698378627499,0.83473073442777,0.10668227449059486
1100,solitary_man,0.10155042608468128,0.4092524456126349,0.48919711049113956
1101,harry_potter_and_the_deathly_hallows_part_2_2011,0.10352003294974566,0.28292557916470934,0.6135544053145817
1102,the_artist,0.0452037633707126,0.22539791402717432,0.7293983474373817
1103,a_separation_2011,0.05595418416972583,0.17419232272853455,0.7698534851272901
1104,moneyball,0.051918654098699335,0.23398148331034463,0.7140998593531549
1105,the_muppets,0.0774227080498046,0.09684952049671362,0.8257277806599935
1106,poetry_2010,0.10796295862279034,0.31366380591810283,0.5783732427018029
1107,drive_2011,0.10865159654834618,0.2221965930528111,0.6691518028577169
1108,le_havre_2011,0.13197877729908214,0.3359373739513103,0.5320838696788996
1109,the_interrupters_2011,0.17612336564343423,0.31767998076975346,0.5061966427601874
1110,project_nim,0.0914502519153757,0.38060594275884796,0.5279438127763569
1111,mission_impossible_ghost_protocol,0.22446921390170851,0.28574862812335294,0.4897821553879314
1112,nostalgia_for_the_light,0.09901401544144998,0.3124162206271042,0.5885697851578394
1113,everyday_sunshine_the_story_of_fishbone_2011,0.039528506491998475,0.09173713248622205,0.8687343767711094
1114,bill_cunningham_new_york_2010,0.09977147636735546,0.11979516841737288,0.7804333354745593
1115,we_were_here_voices_from_the_aids_years_in_san_francisco,0.0800161690983389,0.3667012538228716,0.553282587655953
1116,sholem_aleichem_laughing_in_the_darkness_2011,0.4246386337493147,0.1798545563859599,0.3955068364739418
1117,source_code,0.11240620343887713,0.34600015871692447,0.5415936298668385
1118,hugo,0.02397927159909159,0.17070850376039742,0.8053122222423553
